run	program	case_id	kind	threads_requested	effective_compute_threads	spawned_helpers	active_workers	repeat	timed	diagnostics_enabled	boundary	status	canonical_gate	oracle_status	oracle_contract_status	exit_status	started_utc	wall_seconds	cpu_user_seconds	cpu_system_seconds	peak_rss_bytes	rss_after_bytes	process_lifetime_peak_rss_bytes	linear_memory_after_bytes	raw_output_sha256	raw_output_bytes	output	reason
cold	tblastx	p03_mela_pemojnva	native	4				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:42:27Z	2.536857594997855	4.7	0.02	100737024				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/native-4/repeat-3/output.txt	
cold	tblastx	p03_mela_pemojnva	native	4				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:42:30Z	2.461553842997091	4.69	0.03	100679680				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/native-4/repeat-4/output.txt	
cold	tblastx	p03_mela_pemojnva	native	4				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:42:32Z	2.4953196000024036	4.6	0.07	100700160				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/native-4/repeat-5/output.txt	
cold	tblastx	p03_mela_pemojnva	native	4				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:42:35Z	2.645951744998456	4.85	0.0	100950016				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/native-4/diagnostic/output.txt	
cold	tblastx	p03_mela_pemojnva	native	8				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:42:37Z	2.457197970001289	4.62	0.05	102916096				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/native-8/repeat-0/output.txt	
cold	tblastx	p03_mela_pemojnva	native	8				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:42:40Z	2.461497734999284	4.62	0.03	100888576				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/native-8/repeat-1/output.txt	
cold	tblastx	p03_mela_pemojnva	native	8				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:42:43Z	2.517794428000343	4.76	0.03	100802560				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/native-8/repeat-2/output.txt	
cold	tblastx	p03_mela_pemojnva	native	8				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:42:45Z	2.5442297079971468	4.69	0.07	100823040				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/native-8/repeat-3/output.txt	
cold	tblastx	p03_mela_pemojnva	native	8				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:42:48Z	2.558776695997949	4.77	0.03	100995072				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/native-8/repeat-4/output.txt	
cold	tblastx	p03_mela_pemojnva	native	8				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:42:51Z	2.523495659999753	4.65	0.05	100651008				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/native-8/repeat-5/output.txt	
cold	tblastx	p03_mela_pemojnva	native	8				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:42:53Z	2.6753613609980675	4.84	0.01	100798464				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/native-8/diagnostic/output.txt	
cold	tblastx	p03_mela_pemojnva	serial	1	1			0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:42:56Z	8.09552215200165	8.2	0.08	155561984				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/serial-1/repeat-0/output.txt	
cold	tblastx	p03_mela_pemojnva	serial	1	1			1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:43:04Z	8.140366890002042	8.28	0.04	155660288				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/serial-1/repeat-1/output.txt	
cold	tblastx	p03_mela_pemojnva	serial	1	1			2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:43:13Z	8.079355983001733	8.21	0.04	157487104				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/serial-1/repeat-2/output.txt	
cold	tblastx	p03_mela_pemojnva	serial	1	1			3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:43:21Z	7.964010360999964	8.12	0.06	157630464				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/serial-1/repeat-3/output.txt	
cold	tblastx	p03_mela_pemojnva	serial	1	1			4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:43:29Z	8.10997718499857	8.19	0.09	166526976				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/serial-1/repeat-4/output.txt	
cold	tblastx	p03_mela_pemojnva	serial	1	1			5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:43:37Z	8.140282816002582	8.17	0.1	165699584				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/serial-1/repeat-5/output.txt	
cold	tblastx	p03_mela_pemojnva	serial	1	1			6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:43:45Z	8.933903485998599	9.0	0.11	162086912				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/serial-1/diagnostic/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	1				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:43:54Z	8.254925905999698	8.27	0.07	159535104				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-1/repeat-0/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	1				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:44:03Z	8.182922754000174	8.21	0.06	159031296				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-1/repeat-1/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	1				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:44:11Z	8.38902892799888	8.34	0.05	159391744				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-1/repeat-2/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	1				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:44:20Z	8.080022277001262	8.18	0.04	159973376				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-1/repeat-3/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	1				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:44:28Z	8.088564169000165	8.17	0.05	161206272				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-1/repeat-4/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	1				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:44:36Z	8.295574952000607	8.44	0.02	160477184				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-1/repeat-5/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	1	1	0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:44:45Z	9.17954749099954	9.08	0.08	162668544				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-1/diagnostic/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	2				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:44:54Z	8.309166584000195	8.42	0.07	159514624				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-2/repeat-0/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	2				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:45:02Z	8.111146564999217	8.23	0.06	164368384				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-2/repeat-1/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	2				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:45:11Z	8.277869079000084	8.37	0.07	161333248				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-2/repeat-2/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	2				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:45:19Z	8.47528900999896	8.57	0.06	163282944				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-2/repeat-3/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	2				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:45:28Z	8.152864592000697	8.27	0.05	163704832				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-2/repeat-4/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	2				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:45:36Z	7.907923397000559	7.92	0.08	159137792				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-2/repeat-5/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	2	1	0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:45:44Z	8.844589755000925	8.83	0.08	161972224				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-2/diagnostic/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	4				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:45:54Z	8.04054843799895	8.03	0.08	160829440				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-4/repeat-0/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	4				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:46:02Z	7.909152131000155	7.96	0.05	163004416				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-4/repeat-1/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	4				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:46:10Z	8.059723648002546	8.01	0.08	160919552				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-4/repeat-2/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	4				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:46:19Z	7.996668761999899	8.0	0.06	161779712				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-4/repeat-3/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	4				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:46:27Z	7.9388042089995	7.91	0.07	164913152				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-4/repeat-4/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	4				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:46:35Z	8.02255921699907	7.99	0.08	160636928				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-4/repeat-5/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	4	1	0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:46:44Z	8.78447347600013	8.67	0.04	162947072				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-4/diagnostic/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	8				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:46:53Z	7.933622617001674	8.0	0.04	162471936				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-8/repeat-0/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	8				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:47:01Z	8.027308210002957	8.04	0.06	159092736				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-8/repeat-1/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	8				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:47:10Z	8.046200785996916	8.02	0.06	158720000				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-8/repeat-2/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	8				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:47:18Z	8.007806816000084	7.97	0.11	161054720				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-8/repeat-3/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	8				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:47:27Z	8.095836896998662	8.01	0.1	159940608				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-8/repeat-4/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	8				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:47:35Z	8.036817874999542	8.01	0.11	162242560				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-8/repeat-5/output.txt	
cold	tblastx	p03_mela_pemojnva	threaded	8	1	0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:47:43Z	8.73485045399866	8.7	0.08	165756928				bbef153094025db89dd4a69b2a3c4246b0b8853396fe740bc7e1bd654db105b6	351051	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p03_mela_pemojnva/threaded-8/diagnostic/output.txt	
cold	tblastx	p11_avclpv_psclpv	native	1							cold-process-through-teardown	NOT_RUN		TIMEOUT														oracle gate TIMEOUT; timing forbidden
cold	tblastx	p11_avclpv_psclpv	native	2							cold-process-through-teardown	NOT_RUN		TIMEOUT														oracle gate TIMEOUT; timing forbidden
cold	tblastx	p11_avclpv_psclpv	native	4							cold-process-through-teardown	NOT_RUN		TIMEOUT														oracle gate TIMEOUT; timing forbidden
cold	tblastx	p11_avclpv_psclpv	native	8							cold-process-through-teardown	NOT_RUN		TIMEOUT														oracle gate TIMEOUT; timing forbidden
cold	tblastx	p11_avclpv_psclpv	serial	1	1						cold-process-through-teardown	NOT_RUN		TIMEOUT														oracle gate TIMEOUT; timing forbidden
cold	tblastx	p11_avclpv_psclpv	threaded	1							cold-process-through-teardown	NOT_RUN		TIMEOUT														oracle gate TIMEOUT; timing forbidden
cold	tblastx	p11_avclpv_psclpv	threaded	2							cold-process-through-teardown	NOT_RUN		TIMEOUT														oracle gate TIMEOUT; timing forbidden
cold	tblastx	p11_avclpv_psclpv	threaded	4							cold-process-through-teardown	NOT_RUN		TIMEOUT														oracle gate TIMEOUT; timing forbidden
cold	tblastx	p11_avclpv_psclpv	threaded	8							cold-process-through-teardown	NOT_RUN		TIMEOUT														oracle gate TIMEOUT; timing forbidden
cold	tblastx	p12_lc738874_lc738875_default	native	1				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:49:57Z	4.851304259998869	4.7	0.02	76857344				86c05a04efb50e4026720e2d44fe2db2e6446f9594e174f3fde56931d09d5b49	321589	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p12_lc738874_lc738875_default/native-1/repeat-0/output.txt	
cold	tblastx	p12_lc738874_lc738875_default	native	1				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:50:02Z	4.699994449001679	4.72	0.01	77012992				86c05a04efb50e4026720e2d44fe2db2e6446f9594e174f3fde56931d09d5b49	321589	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p12_lc738874_lc738875_default/native-1/repeat-1/output.txt	
cold	tblastx	p12_lc738874_lc738875_default	native	1				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:50:07Z	4.817369375999988	4.76	0.02	76636160				86c05a04efb50e4026720e2d44fe2db2e6446f9594e174f3fde56931d09d5b49	321589	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p12_lc738874_lc738875_default/native-1/repeat-2/output.txt	
cold	tblastx	p12_lc738874_lc738875_default	native	1				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:50:12Z	4.7632465770002455	4.72	0.0	76750848				86c05a04efb50e4026720e2d44fe2db2e6446f9594e174f3fde56931d09d5b49	321589	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p12_lc738874_lc738875_default/native-1/repeat-3/output.txt	
cold	tblastx	p12_lc738874_lc738875_default	native	1				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:50:17Z	4.816924154001754	4.77	0.0	76812288				86c05a04efb50e4026720e2d44fe2db2e6446f9594e174f3fde56931d09d5b49	321589	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p12_lc738874_lc738875_default/native-1/repeat-4/output.txt	
cold	tblastx	p12_lc738874_lc738875_default	native	1				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:50:22Z	4.960856424000667	4.87	0.02	76828672				86c05a04efb50e4026720e2d44fe2db2e6446f9594e174f3fde56931d09d5b49	321589	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p12_lc738874_lc738875_default/native-1/repeat-5/output.txt	
cold	tblastx	p12_lc738874_lc738875_default	native	1				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:50:27Z	5.140526036997471	4.91	0.03	76783616				86c05a04efb50e4026720e2d44fe2db2e6446f9594e174f3fde56931d09d5b49	321589	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p12_lc738874_lc738875_default/native-1/diagnostic/output.txt	
cold	tblastx	p12_lc738874_lc738875_default	native	2				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:50:32Z	3.33792008599994	4.78	0.04	101429248				86c05a04efb50e4026720e2d44fe2db2e6446f9594e174f3fde56931d09d5b49	321589	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p12_lc738874_lc738875_default/native-2/repeat-0/output.txt	
cold	tblastx	p12_lc738874_lc738875_default	native	2				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:50:36Z	3.4093071250026696	4.91	0.01	100417536				86c05a04efb50e4026720e2d44fe2db2e6446f9594e174f3fde56931d09d5b49	321589	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/p12_lc738874_lc738875_default/native-2/repeat-1/output.txt	
